,Chapter ID,Place ID,Character ID,Dialogue,tokens,Character Name,Gender,House,pos_tags,entities_people,all_entities_nltk,all_entities_spacy,chunks
3791,139,36,4,"Also, we have two staffing changes this year. Professor Grubby-Plank will be taking the post of Care of Magical Creatures post as Professor Hagrid is on...extended leave.","['Also', 'two', 'staffing', 'changes', 'year', 'Professor', 'Grubby-Plank', 'taking', 'post', 'Care', 'Magical', 'Creatures', 'post', 'Professor', 'Hagrid', '...', 'extended', 'leave']",Albus Dumbledore,Male,Gryffindor,"[('Also', 'RB'), ('two', 'CD'), ('staffing', 'NN'), ('changes', 'NNS'), ('year', 'NN'), ('Professor', 'NNP'), ('Grubby-Plank', 'NNP'), ('taking', 'VBG'), ('post', 'NN'), ('Care', 'NNP'), ('Magical', 'NNP'), ('Creatures', 'NNP'), ('post', 'NN'), ('Professor', 'NNP'), ('Hagrid', 'NNP'), ('...', ':'), ('extended', 'VBD'), ('leave', 'VB')]","[Tree('PERSON', [('Care', 'NNP'), ('Magical', 'NNP'), ('Creatures', 'NNP')])]","[Tree('PERSON', [('Care', 'NNP'), ('Magical', 'NNP'), ('Creatures', 'NNP')])]","[two, this year, Grubby-Plank, Care of Magical Creatures, Hagrid]","(S
  Also/RB
  two/CD
  staffing/NN
  changes/NNS
  year/NN
  Professor/NNP
  Grubby-Plank/NNP
  taking/VBG
  post/NN
  (PERSON Care/NNP Magical/NNP Creatures/NNP)
  post/NN
  Professor/NNP
  Hagrid/NNP
  .../:
  extended/VBD
  leave/VB)"
3792,139,36,4,"Additionally, we have Professor Umbridge, who has kindly agreed to fill the post of Defense Against the Dark Arts--","['Additionally', 'Professor', 'Umbridge', 'kindly', 'agreed', 'fill', 'post', 'Defense', 'Dark', 'Arts', '--']",Albus Dumbledore,Male,Gryffindor,"[('Additionally', 'RB'), ('Professor', 'NNP'), ('Umbridge', 'NNP'), ('kindly', 'RB'), ('agreed', 'VBD'), ('fill', 'JJ'), ('post', 'NN'), ('Defense', 'NNP'), ('Dark', 'NNP'), ('Arts', 'NNP'), ('--', ':')]","[Tree('PERSON', [('Defense', 'NNP'), ('Dark', 'NNP'), ('Arts', 'NNP')])]","[Tree('PERSON', [('Defense', 'NNP'), ('Dark', 'NNP'), ('Arts', 'NNP')])]",[Umbridge],"(S
  Additionally/RB
  Professor/NNP
  Umbridge/NNP
  kindly/RB
  agreed/VBD
  fill/JJ
  post/NN
  (PERSON Defense/NNP Dark/NNP Arts/NNP)
  --/:)"
3793,139,36,15,"Hem, hem, Headmaster, if I could address the school?","['Hem', 'hem', 'Headmaster', 'could', 'address', 'school']",Dolores Umbridge,Female,Slytherin,"[('Hem', 'NNP'), ('hem', 'NN'), ('Headmaster', 'NNP'), ('could', 'MD'), ('address', 'VB'), ('school', 'NN')]",[],"[Tree('GPE', [('Hem', 'NNP')])]",[Hem],(S (GPE Hem/NNP) hem/NN Headmaster/NNP could/MD address/VB school/NN)
3794,139,36,15,"Thank you, Headmaster. Now, how are we all doing tonight? I thought I would just say a few words. I am here at the Ministry of Magic's bequest, under Educational Decree twenty-two, which states that if the Headmaster of Hogwarts is unable to fill any teaching post the Ministry shall select one for the position.","['Thank', 'Headmaster', 'tonight', 'thought', 'would', 'say', 'words', 'Ministry', 'Magic', ""'s"", 'bequest', 'Educational', 'Decree', 'twenty-two', 'states', 'Headmaster', 'Hogwarts', 'unable', 'fill', 'teaching', 'post', 'Ministry', 'shall', 'select', 'one', 'position']",Dolores Umbridge,Female,Slytherin,"[('Thank', 'NNP'), ('Headmaster', 'NNP'), ('tonight', 'VBD'), ('thought', 'VBN'), ('would', 'MD'), ('say', 'VB'), ('words', 'NNS'), ('Ministry', 'NNP'), ('Magic', 'NNP'), (""'s"", 'POS'), ('bequest', 'JJS'), ('Educational', 'JJ'), ('Decree', 'NNP'), ('twenty-two', 'NN'), ('states', 'NNS'), ('Headmaster', 'NNP'), ('Hogwarts', 'NNP'), ('unable', 'JJ'), ('fill', 'NN'), ('teaching', 'VBG'), ('post', 'NN'), ('Ministry', 'NNP'), ('shall', 'MD'), ('select', 'VB'), ('one', 'CD'), ('position', 'NN')]","[Tree('PERSON', [('Headmaster', 'NNP')])]","[Tree('GPE', [('Thank', 'NNP')]), Tree('PERSON', [('Headmaster', 'NNP')]), Tree('ORGANIZATION', [('Ministry', 'NNP'), ('Magic', 'NNP')]), Tree('ORGANIZATION', [('Ministry', 'NNP')])]","[tonight, the Ministry of Magic's, twenty-two, the Headmaster of Hogwarts]","(S
  (GPE Thank/NNP)
  (PERSON Headmaster/NNP)
  tonight/VBD
  thought/VBN
  would/MD
  say/VB
  words/NNS
  (ORGANIZATION Ministry/NNP Magic/NNP)
  's/POS
  bequest/JJS
  Educational/JJ
  Decree/NNP
  twenty-two/NN
  states/NNS
  Headmaster/NNP
  Hogwarts/NNP
  unable/JJ
  fill/NN
  teaching/VBG
  post/NN
  (ORGANIZATION Ministry/NNP)
  shall/MD
  select/VB
  one/CD
  position/NN)"
3795,139,39,75,"So why didn't your mum want you to come back to Hogwarts, Seamus?","[""n't"", 'mum', 'want', 'come', 'back', 'Hogwarts', 'Seamus']",Dean Thomas,Male,Gryffindor,"[(""n't"", 'RB'), ('mum', 'JJ'), ('want', 'JJ'), ('come', 'VBN'), ('back', 'RP'), ('Hogwarts', 'NNP'), ('Seamus', 'NNP')]",[],"[Tree('ORGANIZATION', [('Hogwarts', 'NNP'), ('Seamus', 'NNP')])]","[Hogwarts, Seamus]","(S
  n't/RB
  mum/JJ
  want/JJ
  come/VBN
  back/RP
  (ORGANIZATION Hogwarts/NNP Seamus/NNP))"
3796,139,39,1,What?,[],Harry Potter,Male,Gryffindor,[],[],[],[],(S )
3797,139,39,29,Me mam didn't want me to come back to Hogwarts...,"['mam', ""n't"", 'want', 'come', 'back', 'Hogwarts', '...']",Seamus Finnigan,Male,Gryffindor,"[('mam', 'VBP'), (""n't"", 'RB'), ('want', 'VB'), ('come', 'VB'), ('back', 'RB'), ('Hogwarts', 'NNP'), ('...', ':')]",[],"[Tree('GPE', [('Hogwarts', 'NNP')])]",[],(S mam/VBP n't/RB want/VB come/VB back/RB (GPE Hogwarts/NNP) .../:)
3798,139,39,1,Why?,[],Harry Potter,Male,Gryffindor,[],[],[],[],(S )
3799,139,39,29,Well...because of you...,"['Well', '...', '...']",Seamus Finnigan,Male,Gryffindor,"[('Well', 'RB'), ('...', ':'), ('...', ':')]",[],[],[],(S Well/RB .../: .../:)
3800,139,39,1,What did I do?,[],Harry Potter,Male,Gryffindor,[],[],[],[],(S )
3801,139,39,29,"She...well, she figure's you're, well...you're lying about You-Know- Who and Dumbledore's a right nutter...","['...', 'well', 'figure', ""'s"", ""'re"", 'well', '...', ""'re"", 'lying', 'You-Know-', 'Dumbledore', ""'s"", 'right', 'nutter', '...']",Seamus Finnigan,Male,Gryffindor,"[('...', ':'), ('well', 'RB'), ('figure', 'NN'), (""'s"", 'POS'), (""'re"", 'VBP'), ('well', 'RB'), ('...', ':'), (""'re"", 'VBP'), ('lying', 'VBG'), ('You-Know-', 'NNP'), ('Dumbledore', 'NNP'), (""'s"", 'POS'), ('right', 'JJ'), ('nutter', 'NN'), ('...', ':')]",[],[],[Dumbledore],"(S
  .../:
  well/RB
  figure/NN
  's/POS
  're/VBP
  well/RB
  .../:
  're/VBP
  lying/VBG
  You-Know-/NNP
  Dumbledore/NNP
  's/POS
  right/JJ
  nutter/NN
  .../:)"
3802,139,39,1,Where'd she get that from?,"[""'d"", 'get']",Harry Potter,Male,Gryffindor,"[(""'d"", 'MD'), ('get', 'VB')]",[],[],[],(S 'd/MD get/VB)
3803,139,39,1,"No one believes me, Hedwig. No one...","['one', 'believes', 'Hedwig', 'one', '...']",Harry Potter,Male,Gryffindor,"[('one', 'CD'), ('believes', 'VBZ'), ('Hedwig', 'NNP'), ('one', 'CD'), ('...', ':')]",[],[],[Hedwig],(S one/CD believes/VBZ Hedwig/NNP one/CD .../:)
3804,139,39,1,I'm alone...,"[""'m"", 'alone', '...']",Harry Potter,Male,Gryffindor,"[(""'m"", 'VBP'), ('alone', 'RB'), ('...', ':')]",[],[],[],(S 'm/VBP alone/RB .../:)
3805,140,30,1,"Sorry, Professor...","['Sorry', 'Professor', '...']",Harry Potter,Male,Gryffindor,"[('Sorry', 'NNP'), ('Professor', 'NNP'), ('...', ':')]","[Tree('PERSON', [('Sorry', 'NNP')])]","[Tree('PERSON', [('Sorry', 'NNP')])]",[],(S (PERSON Sorry/NNP) Professor/NNP .../:)
3806,140,30,15,"Hmm, let's see, five points from Gryffindor for coming in late.","['Hmm', 'let', ""'s"", 'see', 'five', 'points', 'Gryffindor', 'coming', 'late']",Dolores Umbridge,Female,Slytherin,"[('Hmm', 'NNP'), ('let', 'NN'), (""'s"", 'POS'), ('see', 'VB'), ('five', 'CD'), ('points', 'NNS'), ('Gryffindor', 'NNP'), ('coming', 'VBG'), ('late', 'RB')]",[],"[Tree('GPE', [('Hmm', 'NNP')])]",[five],"(S
  (GPE Hmm/NNP)
  let/NN
  's/POS
  see/VB
  five/CD
  points/NNS
  Gryffindor/NNP
  coming/VBG
  late/RB)"
3807,140,30,15,"Now, as I was saying before Mr. Potter interrupted with his antics, your Defense Against the Dark Arts education has been rather fragmented and disjointed in your past classes, hasn't it?","['saying', 'Mr.', 'Potter', 'interrupted', 'antics', 'Defense', 'Dark', 'Arts', 'education', 'rather', 'fragmented', 'disjointed', 'past', 'classes', ""n't""]",Dolores Umbridge,Female,Slytherin,"[('saying', 'VBG'), ('Mr.', 'NNP'), ('Potter', 'NNP'), ('interrupted', 'VBD'), ('antics', 'NNS'), ('Defense', 'NNP'), ('Dark', 'NNP'), ('Arts', 'NNP'), ('education', 'NN'), ('rather', 'RB'), ('fragmented', 'VBD'), ('disjointed', 'VBN'), ('past', 'NN'), ('classes', 'NNS'), (""n't"", 'RB')]","[Tree('PERSON', [('Mr.', 'NNP'), ('Potter', 'NNP')]), Tree('PERSON', [('Defense', 'NNP'), ('Dark', 'NNP'), ('Arts', 'NNP')])]","[Tree('PERSON', [('Mr.', 'NNP'), ('Potter', 'NNP')]), Tree('PERSON', [('Defense', 'NNP'), ('Dark', 'NNP'), ('Arts', 'NNP')])]","[Potter, Dark Arts]","(S
  saying/VBG
  (PERSON Mr./NNP Potter/NNP)
  interrupted/VBD
  antics/NNS
  (PERSON Defense/NNP Dark/NNP Arts/NNP)
  education/NN
  rather/RB
  fragmented/VBD
  disjointed/VBN
  past/NN
  classes/NNS
  n't/RB)"
3808,140,30,15,"I will be following a pre-approved Ministry-prepared, theory-centered Defense lesson plan.","['following', 'pre-approved', 'Ministry-prepared', 'theory-centered', 'Defense', 'lesson', 'plan']",Dolores Umbridge,Female,Slytherin,"[('following', 'VBG'), ('pre-approved', 'JJ'), ('Ministry-prepared', 'JJ'), ('theory-centered', 'JJ'), ('Defense', 'NNP'), ('lesson', 'NN'), ('plan', 'NN')]",[],[],[Defense],"(S
  following/VBG
  pre-approved/JJ
  Ministry-prepared/JJ
  theory-centered/JJ
  Defense/NNP
  lesson/NN
  plan/NN)"
3809,140,30,15,Copy this down.,['Copy'],Dolores Umbridge,Female,Slytherin,"[('Copy', 'NN')]",[],"[Tree('GPE', [('Copy', 'NN')])]",[],(S (GPE Copy/NN))
3810,140,30,15,Yes?,['Yes'],Dolores Umbridge,Female,Slytherin,"[('Yes', 'UH')]",[],[],[],(S Yes/UH)
3811,140,30,3,I wanted to know something about your course aims.,"['wanted', 'know', 'something', 'course', 'aims']",Hermione Granger,Female,Gryffindor,"[('wanted', 'VBN'), ('know', 'VBP'), ('something', 'NN'), ('course', 'NN'), ('aims', 'NNS')]",[],[],[],(S wanted/VBN know/VBP something/NN course/NN aims/NNS)
3812,140,30,15,"Well, they should be perfectly self- evident.","['Well', 'perfectly', 'self-', 'evident']",Dolores Umbridge,Female,Slytherin,"[('Well', 'RB'), ('perfectly', 'RB'), ('self-', 'JJ'), ('evident', 'NN')]",[],[],[],(S Well/RB perfectly/RB self-/JJ evident/NN)
3813,140,30,3,But surely the whole point of Defense against the dark arts is practical application?,"['surely', 'whole', 'point', 'Defense', 'dark', 'arts', 'practical', 'application']",Hermione Granger,Female,Gryffindor,"[('surely', 'RB'), ('whole', 'JJ'), ('point', 'NN'), ('Defense', 'NNP'), ('dark', 'NN'), ('arts', 'NNS'), ('practical', 'JJ'), ('application', 'NN')]",[],[],[Defense],"(S
  surely/RB
  whole/JJ
  point/NN
  Defense/NNP
  dark/NN
  arts/NNS
  practical/JJ
  application/NN)"
3814,140,30,15,"Miss Granger, this class has been approved by Ministry experts. Are you a Ministry Expert?","['Miss', 'Granger', 'class', 'approved', 'Ministry', 'experts', 'Ministry', 'Expert']",Dolores Umbridge,Female,Slytherin,"[('Miss', 'NNP'), ('Granger', 'NNP'), ('class', 'NN'), ('approved', 'VBD'), ('Ministry', 'NNP'), ('experts', 'NNS'), ('Ministry', 'NNP'), ('Expert', 'NNP')]","[Tree('PERSON', [('Miss', 'NNP')])]","[Tree('PERSON', [('Miss', 'NNP')]), Tree('ORGANIZATION', [('Granger', 'NNP')]), Tree('ORGANIZATION', [('Ministry', 'NNP')]), Tree('ORGANIZATION', [('Ministry', 'NNP'), ('Expert', 'NNP')])]",[Miss Granger],"(S
  (PERSON Miss/NNP)
  (ORGANIZATION Granger/NNP)
  class/NN
  approved/VBD
  (ORGANIZATION Ministry/NNP)
  experts/NNS
  (ORGANIZATION Ministry/NNP Expert/NNP))"
3815,140,30,3,"No, but-",['but-'],Hermione Granger,Female,Gryffindor,"[('but-', 'NN')]",[],[],[],(S but-/NN)
3816,140,30,15,"Then you have no business challenging those who are. We will be learning about spells in a safe, risk-free environment-","['business', 'challenging', 'learning', 'spells', 'safe', 'risk-free', 'environment-']",Dolores Umbridge,Female,Slytherin,"[('business', 'NN'), ('challenging', 'VBG'), ('learning', 'VBG'), ('spells', 'NNS'), ('safe', 'JJ'), ('risk-free', 'JJ'), ('environment-', 'NN')]",[],[],[],"(S
  business/NN
  challenging/VBG
  learning/VBG
  spells/NNS
  safe/JJ
  risk-free/JJ
  environment-/NN)"
3817,140,30,3,But we've got O.W.L.s coming up! You expect us to do the spells with no practice?,"[""'ve"", 'got', 'O.W.L.s', 'coming', 'expect', 'us', 'spells', 'practice']",Hermione Granger,Female,Gryffindor,"[(""'ve"", 'VBP'), ('got', 'VBN'), ('O.W.L.s', 'NNP'), ('coming', 'VBG'), ('expect', 'VBP'), ('us', 'PRP'), ('spells', 'VBZ'), ('practice', 'NN')]",[],[],[],"(S
  've/VBP
  got/VBN
  O.W.L.s/NNP
  coming/VBG
  expect/VBP
  us/PRP
  spells/VBZ
  practice/NN)"
3818,140,30,1,What good's theory in the real world?,"['good', ""'s"", 'theory', 'real', 'world']",Harry Potter,Male,Gryffindor,"[('good', 'JJ'), (""'s"", 'POS'), ('theory', 'NN'), ('real', 'JJ'), ('world', 'NN')]",[],[],[],(S good/JJ 's/POS theory/NN real/JJ world/NN)
3819,140,30,1,What about Lord Voldemort?,"['Lord', 'Voldemort']",Harry Potter,Male,Gryffindor,"[('Lord', 'NNP'), ('Voldemort', 'NNP')]","[Tree('PERSON', [('Lord', 'NNP')]), Tree('PERSON', [('Voldemort', 'NNP')])]","[Tree('PERSON', [('Lord', 'NNP')]), Tree('PERSON', [('Voldemort', 'NNP')])]",[],(S (PERSON Lord/NNP) (PERSON Voldemort/NNP))
3820,140,30,15,"Ten points from Gryffindor, Mr. Potter. Let me set the record straight.","['Ten', 'points', 'Gryffindor', 'Mr.', 'Potter', 'Let', 'set', 'record', 'straight']",Dolores Umbridge,Female,Slytherin,"[('Ten', 'CD'), ('points', 'NNS'), ('Gryffindor', 'NNP'), ('Mr.', 'NNP'), ('Potter', 'NNP'), ('Let', 'NNP'), ('set', 'VB'), ('record', 'NN'), ('straight', 'NN')]","[Tree('PERSON', [('Gryffindor', 'NNP'), ('Mr.', 'NNP'), ('Potter', 'NNP'), ('Let', 'NNP')])]","[Tree('PERSON', [('Gryffindor', 'NNP'), ('Mr.', 'NNP'), ('Potter', 'NNP'), ('Let', 'NNP')])]","[Ten, Gryffindor, Potter]","(S
  Ten/CD
  points/NNS
  (PERSON Gryffindor/NNP Mr./NNP Potter/NNP Let/NNP)
  set/VB
  record/NN
  straight/NN)"
3821,140,30,15,Some of you have been told that a certain dead wizard has returned. This is a lie.,"['told', 'certain', 'dead', 'wizard', 'returned', 'lie']",Dolores Umbridge,Female,Slytherin,"[('told', 'JJ'), ('certain', 'JJ'), ('dead', 'JJ'), ('wizard', 'NN'), ('returned', 'VBD'), ('lie', 'NNS')]",[],[],[],(S told/JJ certain/JJ dead/JJ wizard/NN returned/VBD lie/NNS)
3822,140,30,1,It-is-NOT-a-LIE!,['It-is-NOT-a-LIE'],Harry Potter,Male,Gryffindor,"[('It-is-NOT-a-LIE', 'NN')]",[],[],[],(S It-is-NOT-a-LIE/NN)
3823,140,30,15,"Mr. Potter, you have just landed yourself in detention!","['Mr.', 'Potter', 'landed', 'detention']",Dolores Umbridge,Female,Slytherin,"[('Mr.', 'NNP'), ('Potter', 'NNP'), ('landed', 'VBD'), ('detention', 'NN')]","[Tree('PERSON', [('Mr.', 'NNP')]), Tree('PERSON', [('Potter', 'NNP')])]","[Tree('PERSON', [('Mr.', 'NNP')]), Tree('PERSON', [('Potter', 'NNP')])]",[Potter],(S (PERSON Mr./NNP) (PERSON Potter/NNP) landed/VBD detention/NN)
3824,140,30,1,"So, according to you, Cedric Diggory dropped dead? Or are you calling me a murderer?","['according', 'Cedric', 'Diggory', 'dropped', 'dead', 'calling', 'murderer']",Harry Potter,Male,Gryffindor,"[('according', 'VBG'), ('Cedric', 'NNP'), ('Diggory', 'NNP'), ('dropped', 'VBD'), ('dead', 'JJ'), ('calling', 'VBG'), ('murderer', 'NN')]","[Tree('PERSON', [('Cedric', 'NNP'), ('Diggory', 'NNP')])]","[Tree('PERSON', [('Cedric', 'NNP'), ('Diggory', 'NNP')])]",[Cedric Diggory],"(S
  according/VBG
  (PERSON Cedric/NNP Diggory/NNP)
  dropped/VBD
  dead/JJ
  calling/VBG
  murderer/NN)"
3825,140,30,15,The boy's death was a tragic accident.,"['boy', ""'s"", 'death', 'tragic', 'accident']",Dolores Umbridge,Female,Slytherin,"[('boy', 'NN'), (""'s"", 'POS'), ('death', 'NN'), ('tragic', 'JJ'), ('accident', 'NN')]",[],[],[],(S boy/NN 's/POS death/NN tragic/JJ accident/NN)
3826,140,30,1,It was MURDER! I saw it happen!,"['MURDER', 'saw', 'happen']",Harry Potter,Male,Gryffindor,"[('MURDER', 'NN'), ('saw', 'VBD'), ('happen', 'VB')]",[],"[Tree('ORGANIZATION', [('MURDER', 'NN')])]",[],(S (ORGANIZATION MURDER/NN) saw/VBD happen/VB)
3827,140,30,15,"Mr Potter, you have earned yourself a week's worth of detentions!","['Mr', 'Potter', 'earned', 'week', ""'s"", 'worth', 'detentions']",Dolores Umbridge,Female,Slytherin,"[('Mr', 'NNP'), ('Potter', 'NNP'), ('earned', 'VBD'), ('week', 'NN'), (""'s"", 'POS'), ('worth', 'JJ'), ('detentions', 'NNS')]",[],[],"[Mr Potter, week]","(S
  Mr/NNP
  Potter/NNP
  earned/VBD
  week/NN
  's/POS
  worth/JJ
  detentions/NNS)"
3828,140,30,1,"Yeah, talk to somebody who cares.","['Yeah', 'talk', 'somebody', 'cares']",Harry Potter,Male,Gryffindor,"[('Yeah', 'UH'), ('talk', 'NN'), ('somebody', 'NN'), ('cares', 'NNS')]",[],[],[],(S Yeah/UH talk/NN somebody/NN cares/NNS)
3829,140,30,15,"That goes to Professor McGonagall, dear.","['goes', 'Professor', 'McGonagall', 'dear']",Dolores Umbridge,Female,Slytherin,"[('goes', 'VBZ'), ('Professor', 'NNP'), ('McGonagall', 'NNP'), ('dear', 'NN')]","[Tree('PERSON', [('Professor', 'NNP'), ('McGonagall', 'NNP')])]","[Tree('PERSON', [('Professor', 'NNP'), ('McGonagall', 'NNP')])]",[McGonagall],(S goes/VBZ (PERSON Professor/NNP McGonagall/NNP) dear/NN)
3830,140,30,1,Yeah. But she called me a liar!,"['Yeah', 'called', 'liar']",Harry Potter,Male,Gryffindor,"[('Yeah', 'NN'), ('called', 'VBN'), ('liar', 'NN')]",[],"[Tree('GPE', [('Yeah', 'NN')])]",[],(S (GPE Yeah/NN) called/VBN liar/NN)
3831,140,30,1,"Yes, Professor.","['Yes', 'Professor']",Harry Potter,Male,Gryffindor,"[('Yes', 'UH'), ('Professor', 'NNP')]",[],[],[],(S Yes/UH Professor/NNP)
3832,140,30,7,Good. Off you go.,"['Good', 'go']",Minerva McGonagall,Female,Gryffindor,"[('Good', 'JJ'), ('go', 'VB')]",[],[],[],(S Good/JJ go/VB)
3833,140,30,3,How can Dumbledore let that horrible woman teach? And when we're taking our OWL tests too!,"['Dumbledore', 'let', 'horrible', 'woman', 'teach', ""'re"", 'taking', 'OWL', 'tests']",Hermione Granger,Female,Gryffindor,"[('Dumbledore', 'NNP'), ('let', 'NN'), ('horrible', 'JJ'), ('woman', 'NN'), ('teach', 'VBP'), (""'re"", 'VBP'), ('taking', 'VBG'), ('OWL', 'NNP'), ('tests', 'NNS')]",[],"[Tree('GPE', [('Dumbledore', 'NNP')]), Tree('ORGANIZATION', [('OWL', 'NNP')])]",[OWL],"(S
  (GPE Dumbledore/NNP)
  let/NN
  horrible/JJ
  woman/NN
  teach/VBP
  're/VBP
  taking/VBG
  (ORGANIZATION OWL/NNP)
  tests/NNS)"
3834,140,30,2,You reckon she's here to spy on us?,"['reckon', ""'s"", 'spy', 'us']",Ron Weasley,Male,Gryffindor,"[('reckon', 'NN'), (""'s"", 'POS'), ('spy', 'NN'), ('us', 'PRP')]",[],[],[],(S reckon/NN 's/POS spy/NN us/PRP)
3835,140,30,3,"Well, not us specifically, but definitely Dumbledore and the Order.","['Well', 'us', 'specifically', 'definitely', 'Dumbledore', 'Order']",Hermione Granger,Female,Gryffindor,"[('Well', 'RB'), ('us', 'PRP'), ('specifically', 'RB'), ('definitely', 'RB'), ('Dumbledore', 'NNP'), ('Order', 'NN')]",[],"[Tree('GPE', [('Dumbledore', 'NNP')])]","[Dumbledore, Order]","(S
  Well/RB
  us/PRP
  specifically/RB
  definitely/RB
  (GPE Dumbledore/NNP)
  Order/NN)"
3836,140,30,1,Oh! Sorry...,"['Oh', 'Sorry', '...']",Harry Potter,Male,Gryffindor,"[('Oh', 'UH'), ('Sorry', 'NNP'), ('...', ':')]","[Tree('PERSON', [('Sorry', 'NNP')])]","[Tree('PERSON', [('Sorry', 'NNP')])]",[],(S Oh/UH (PERSON Sorry/NNP) .../:)
3837,140,30,74,"Yeah, well, you're going to have to get out of it somehow. We're holding tryouts for Keeper now Wood's gone, and I wanted to have the whole team there.","['Yeah', 'well', ""'re"", 'going', 'get', 'somehow', ""'re"", 'holding', 'tryouts', 'Keeper', 'Wood', ""'s"", 'gone', 'wanted', 'whole', 'team']",Angelina Johnson,Female,Gryffindor,"[('Yeah', 'RB'), ('well', 'RB'), (""'re"", 'VBP'), ('going', 'VBG'), ('get', 'NN'), ('somehow', 'RB'), (""'re"", 'VBP'), ('holding', 'VBG'), ('tryouts', 'NNS'), ('Keeper', 'NNP'), ('Wood', 'NNP'), (""'s"", 'POS'), ('gone', 'VBN'), ('wanted', 'JJ'), ('whole', 'NN'), ('team', 'NN')]","[Tree('PERSON', [('Keeper', 'NNP'), ('Wood', 'NNP')])]","[Tree('PERSON', [('Keeper', 'NNP'), ('Wood', 'NNP')])]",[Keeper],"(S
  Yeah/RB
  well/RB
  're/VBP
  going/VBG
  get/NN
  somehow/RB
  're/VBP
  holding/VBG
  tryouts/NNS
  (PERSON Keeper/NNP Wood/NNP)
  's/POS
  gone/VBN
  wanted/JJ
  whole/NN
  team/NN)"
3838,140,30,1,"I'll never get out of it, Angelina.","[""'ll"", 'never', 'get', 'Angelina']",Harry Potter,Male,Gryffindor,"[(""'ll"", 'MD'), ('never', 'RB'), ('get', 'VB'), ('Angelina', 'NNP')]",[],"[Tree('GPE', [('Angelina', 'NNP')])]",[Angelina],(S 'll/MD never/RB get/VB (GPE Angelina/NNP))
3839,140,30,74,"Well, just...don't do it again!","['Well', '...', ""n't""]",Angelina Johnson,Female,Gryffindor,"[('Well', 'RB'), ('...', ':'), (""n't"", 'RB')]",[],[],[],(S Well/RB .../: n't/RB)
3840,140,30,2,"Well, Harry, shall we start on Snape's report?","['Well', 'Harry', 'shall', 'start', 'Snape', ""'s"", 'report']",Ron Weasley,Male,Gryffindor,"[('Well', 'RB'), ('Harry', 'NNP'), ('shall', 'MD'), ('start', 'VB'), ('Snape', 'NNP'), (""'s"", 'POS'), ('report', 'NN')]","[Tree('PERSON', [('Harry', 'NNP')]), Tree('PERSON', [('Snape', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')]), Tree('PERSON', [('Snape', 'NNP')])]","[Harry, Snape]","(S
  Well/RB
  (PERSON Harry/NNP)
  shall/MD
  start/VB
  (PERSON Snape/NNP)
  's/POS
  report/NN)"
3841,140,30,1,"Later, I've got detention.","['Later', ""'ve"", 'got', 'detention']",Harry Potter,Male,Gryffindor,"[('Later', 'RB'), (""'ve"", 'VBP'), ('got', 'VBN'), ('detention', 'NN')]",[],[],[],(S Later/RB 've/VBP got/VBN detention/NN)
3842,140,30,3,"Good luck, Harry.","['Good', 'luck', 'Harry']",Hermione Granger,Female,Gryffindor,"[('Good', 'JJ'), ('luck', 'NN'), ('Harry', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('GPE', [('Good', 'JJ')]), Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S (GPE Good/JJ) luck/NN (PERSON Harry/NNP))
3843,140,30,1,Thanks.,['Thanks'],Harry Potter,Male,Gryffindor,"[('Thanks', 'NNS')]",[],[],[],(S Thanks/NNS)
3844,141,31,15,"Ah, Potter. Sit down.","['Ah', 'Potter', 'Sit']",Dolores Umbridge,Female,Slytherin,"[('Ah', 'NNP'), ('Potter', 'NNP'), ('Sit', 'NNP')]",[],[],[Potter],(S Ah/NNP Potter/NNP Sit/NNP)
3845,141,31,15,"You're going to be doing lines, tonight, Mr. Potter, and you'll be using this quill.","[""'re"", 'going', 'lines', 'tonight', 'Mr.', 'Potter', ""'ll"", 'using', 'quill']",Dolores Umbridge,Female,Slytherin,"[(""'re"", 'VBP'), ('going', 'VBG'), ('lines', 'NNS'), ('tonight', 'VBD'), ('Mr.', 'NNP'), ('Potter', 'NNP'), (""'ll"", 'MD'), ('using', 'VBG'), ('quill', 'VB')]","[Tree('PERSON', [('Mr.', 'NNP'), ('Potter', 'NNP')])]","[Tree('PERSON', [('Mr.', 'NNP'), ('Potter', 'NNP')])]","[tonight, Potter]","(S
  're/VBP
  going/VBG
  lines/NNS
  tonight/VBD
  (PERSON Mr./NNP Potter/NNP)
  'll/MD
  using/VBG
  quill/VB)"
3846,141,31,15,"You will write ""I will not tell lies"" until I tell you to stop. Understand?","['write', '``', 'tell', 'lies', ""''"", 'tell', 'stop', 'Understand']",Dolores Umbridge,Female,Slytherin,"[('write', 'JJ'), ('``', '``'), ('tell', 'NN'), ('lies', 'VBZ'), (""''"", ""''""), ('tell', 'VB'), ('stop', 'CD'), ('Understand', 'NNP')]",[],[],[],"(S
  write/JJ
  ``/``
  tell/NN
  lies/VBZ
  ''/''
  tell/VB
  stop/CD
  Understand/NNP)"
3847,141,31,1,There's no ink.,"[""'s"", 'ink']",Harry Potter,Male,Gryffindor,"[(""'s"", 'POS'), ('ink', 'NN')]",[],[],[],(S 's/POS ink/NN)
